x y
73.6629073496894 -7.7095051550553935
150.57623008938148 -7.708941589788562
304.60794810955133 -7.708807816274332
610.0390365700871 -7.708775330937019
1220.1645606045554 -7.708767240617802
2440.3650335867137 -7.708765210655331
4880.733951015804 -7.70876471720424
