x y
73.6629073496894 2.087268894182537e-9
150.57623008938148 4.993080896659174e-10
304.60794810955133 1.21843795469756e-10
610.0390365700871 3.020367116135514e-11
1220.1645606045554 7.342690691580778e-12
2440.3650335867137 1.5501610411972067e-12
4880.733951015804 0.0
