saddle_gamma,saddle_proj,flow_i1_gamma,flow_i1_proj,flow_i2_gamma,flow_i2_proj,flow_1_gamma,flow_1_proj,flow_2_gamma,flow_2_proj,flow_sgd1_gamma,flow_sgd1_proj,flow_sgd2_gamma,flow_sgd2_proj,flow_adam1_gamma,flow_adam1_proj,flow_adam2_gamma,flow_adam2_proj
0.6473805449808554,-9.526407440674234e-14,135.9624777010813,-0.7182193386442837,169.0669540024196,2.278726452015419,247.44656023186175,-0.6902830978272361,322.9714396647473,2.2702104350262555,4.0955493377353545,-0.8541319386494165,19.705257609948212,2.4141889598034205,6.988867768076313,-0.777619372076975,18.76407895441195,2.4241148166684834
0.6473805608378839,-1.2256862191861728e-13,144.18146828813096,-0.7179669546917395,179.19825833849478,2.2778357893423626,263.45502010315954,-0.6901419860263278,343.8856161281541,2.269718300064538,4.091755544074642,-0.8616970986350043,19.75972712864446,2.413306987606372,6.989840122220424,-0.7794082209538415,18.82856493376718,2.4231906949884685
0.6473805810302639,-9.839004611045254e-14,152.89759319966066,-0.7177292149189736,189.93788074596938,2.2769971103981046,280.4992530934793,-0.6900095259754195,366.1545523471476,2.269256621204221,4.093274115756325,-0.8630679535255149,19.813248503448715,2.4131829017231547,6.990648208734015,-0.7815017220121325,18.8922402652457,2.420579577831811
0.6473806080020642,-1.0854164789186882e-13,162.14092899802176,-0.7175052573138601,201.3224587591032,2.2762072917976637,298.64624503701475,-0.6898851831814916,389.86605230774063,2.2688234838108663,4.091623911681748,-0.860365196025426,19.865806131230165,2.411941283727299,6.991327868125492,-0.7809768229734021,18.955234606046336,2.4220155472796057
0.6473806409534575,-1.1023126855747023e-13,171.9434130375015,-0.7172942697231024,213.39087282696835,2.2754634072621442,317.9673904389547,-0.6897684560473802,415.1134722606614,2.2684170991555703,4.0934396123162795,-0.850059205998266,19.91766947663124,2.414213993693329,6.992058417791984,-0.777994924245313,19.017242425848885,2.4185643376920156
0.6473806840261471,-1.1760384333037166e-13,182.33890919209944,-0.7170954899233521,226.18441974765813,2.2747627146075686,338.5386393202611,-0.6896588748450352,441.99627470626797,2.268035792466719,4.09324190229003,-0.8570290909251066,19.968600044294902,2.410691663389918,6.992806849334524,-0.7759052790535094,19.07894783359211,2.4209120385126885
0.6473807396284521,-8.935560624756533e-14,193.36338182223466,-0.7169082002435623,239.74699438550033,2.2741026371766138,360.4408463538823,-0.6895559991846696,470.62038371182456,2.267677996096321,4.092090352008736,-0.842812892062845,20.018728742341253,2.4128777448568464,6.993312355484364,-0.7772739530952515,19.139666492514273,2.420064563957769
0.64738081069516,-1.3400738851920835e-13,205.054972172606,-0.7167317283792789,254.12524768995007,2.2734807561277846,383.7601279758172,-0.689459416133527,501.09855125179297,2.2673422430768326,4.095342401858061,-0.8661851577242078,20.06799243450505,2.4102866398371647,6.993683834149375,-0.7814041239472733,19.19968524614304,2.4185065040287883
0.6473808999174203,-9.099318520888744e-14,217.45418379737498,-0.7165654394311343,269.3688261551192,2.2728948006632965,408.5881626099978,-0.6893687384629281,533.5508591142614,2.267027159757541,4.093306861100685,-0.87239827625783,20.116451083841866,2.41156290968066,6.993796850269536,-0.7811209922042017,19.259104155283204,2.4190089218783912
0.6473810159302462,-1.0954084861403146e-13,230.60403426213398,-0.7164087384063542,285.5306531385787,2.2723426373217848,435.0224250577028,-0.6892836034375911,568.1051513817214,2.266731459962447,4.090925867245513,-0.8727332900200013,20.16412771279642,2.410171992435411,6.9940008735872645,-0.7801412543621764,19.317660824113922,2.4168506555922473
0.6473811655745645,-1.2871995136443104e-13,244.55020612485154,-0.7162610647601815,302.6670561691665,2.2718222602740266,463.1670613822731,-0.6892036697946047,604.8973133049373,2.2664539408386943,4.094366839675907,-0.8692810777509651,20.211127339734887,2.4092083372391775,6.994393825634177,-0.7788503053853725,19.375874447173477,2.4179173225840724
0.6473813560666422,-1.2552806016863371e-13,259.34124262397086,-0.7161218916130103,320.8383583771905,2.271331780731977,493.1327100345486,-0.6891286182171505,644.0727425490097,2.2661934706197826,4.094689941472624,-0.8695458177698191,20.257414825828384,2.41032975913849,6.994772694491721,-0.7775906352512403,19.433203693518216,2.4155475640497284
0.6473815955641953,-1.2342904476270178e-13,275.0288659743568,-0.7159907218000789,340.10896268094905,2.270869428692377,525.037065484946,-0.6890581494329702,685.7855596091915,2.265948993947827,4.094344045798654,-0.8760825116383043,20.302914915471277,2.4092915486106197,6.9953513550208815,-0.7776026080495012,19.49006637908714,2.4162134833085602
