x y
73.6629073496894 4.047702349220742
150.57623008938148 4.047196637714819
304.60794810955133 4.047076658766173
610.0390365700871 4.047047518985892
1220.1645606045554 4.047040263169947
2440.3650335867137 4.047038439384778
4880.733951015804 4.047038001182955
