x y
73.6629073496894 3.3976426312450274e-5
150.57623008938148 8.130217332824868e-6
304.60794810955133 1.9866355304951307e-6
610.0390365700871 4.95315523860457e-7
1220.1645606045554 1.2381104625697863e-7
2440.3650335867137 3.0951913726794946e-8
4880.733951015804 7.737824686365041e-9
